gender,age,age_o,race,race_o,same_race_i,same_religion_i,field,attractive_o_i,sincere_o_i,intelligence_o_i,funny_o_i,ambitious_o_i,shared_interests_o_i,attractive_o,sincere_o,intelligence_o,funny_o,ambitious_o,shared_interests_o,attractive_i,sincere_i,intelligence_i,funny_i,ambitious_i,shared_interests_i,attractive,sincere,intelligence,funny,ambitious,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambitious_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,like,met,decision,decision_o,match
female,26,24,european/caucasian-american,latino/hispanic american,4,4,social work&education [masters],30,10,20,10,10,20,6,9,9,7,8,,15,15,15,40,10,5,6,8,10,6,9,5,7,7,7,7,,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.24,6,0,0,1,0
female,26,25,european/caucasian-american,european/caucasian-american,4,4,social work&education [masters],50,0,30,10,0,10,,8,7,7,7,7,15,15,15,40,10,5,6,8,10,6,9,5,10,6,4,6,,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.15,6,0,0,0,0
female,26,30,european/caucasian-american,european/caucasian-american,4,4,social work&education [masters],35,15,25,10,5,10,7,7,4,3,4,4,15,15,15,40,10,5,6,8,10,6,9,5,10,8,6,9,,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.41,7,0,1,0,0
female,26,27,european/caucasian-american,european/caucasian-american,4,4,social work&education [masters],33.33,11.11,11.11,11.11,11.11,22.22,6,6,6,6,6,5,15,15,15,40,10,5,6,8,10,6,9,5,6,6,4,5,,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.07,5,0,0,0,0
female,26,28,european/caucasian-american,european/caucasian-american,4,4,social work&education [masters],50,0,25,10,0,15,7,7,7,7,6,6,15,15,15,40,10,5,6,8,10,6,9,9,9,9,9,9,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.49,9,0,1,1,1
female,26,24,european/caucasian-american,european/caucasian-american,4,4,social work&education [masters],100,0,0,0,0,0,6,6,6,6,6,6,15,15,15,40,10,5,6,8,10,6,9,9,9,8,10,8,8,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.08,9,0,1,0,0
male,27,21,european/caucasian-american,asian/pacific islander/asian-american,7,3,finance,15,20,20,15,15,15,6,9,7,7,6,5,35,20,20,20,0,5,8,9,7,8,5,6,8,8,8,8,6,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.14,7,0,0,1,0
male,27,24,european/caucasian-american,european/caucasian-american,7,3,finance,45,5,25,20,0,5,5,7,8,4,6,3,35,20,20,20,0,5,8,9,7,8,5,8,7,6,9,7,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.29,7,0,0,0,0
male,27,25,european/caucasian-american,european/caucasian-american,7,3,finance,35,10,35,10,10,0,7,9,10,7,8,9,35,20,20,20,0,5,8,9,7,8,5,7,8,6,5,8,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.24,5,1,0,0,0
male,27,23,european/caucasian-american,european/caucasian-american,7,3,finance,20,20,20,20,10,10,4,10,8,5,8,7,35,20,20,20,0,5,8,9,7,8,5,6,7,8,7,7,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.18,6,0,0,0,0
male,27,21,european/caucasian-american,european/caucasian-american,7,3,finance,20,5,25,25,10,15,5,8,8,2,2,2,35,20,20,20,0,5,8,9,7,8,5,6,8,8,8,7,6,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.43,6,0,0,0,0
male,27,23,european/caucasian-american,asian/pacific islander/asian-american,7,3,finance,10,25,20,25,5,15,6,9,7,6,7,6,35,20,20,20,0,5,8,9,7,8,5,7,9,8,9,8,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.33,7,0,0,1,0
male,27,22,european/caucasian-american,asian/pacific islander/asian-american,7,3,finance,15,15,25,20,15,10,4,8,8,5,7,4,35,20,20,20,0,5,8,9,7,8,5,7,8,8,8,7,7,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.19,7,0,0,0,0
male,27,25,european/caucasian-american,european/caucasian-american,7,3,finance,9.09,18.18,27.27,18.18,18.18,9.09,5,8,7,4,7,5,35,20,20,20,0,5,8,9,7,8,5,8,7,6,6,6,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,-0.03,7,0,0,1,0
male,27,26,european/caucasian-american,other,7,3,finance,20,10,20,30,10,10,8,10,9,8,7,6,35,20,20,20,0,5,8,9,7,8,5,6,8,7,8,7,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.19,6,0,0,1,0
male,27,26,european/caucasian-american,european/caucasian-american,7,3,finance,15,15,15,40,10,5,6,10,10,6,6,,35,20,20,20,0,5,8,9,7,8,5,7,8,7,8,6,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.3,6,0,0,0,0
male,22,21,european/caucasian-american,asian/pacific islander/asian-american,1,1,law,15,20,20,15,15,15,7,8,7,8,5,6,60,0,0,40,0,0,9,9,9,10,9,7,8,10,7,7,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.54,8,0,0,1,0
male,22,24,european/caucasian-american,european/caucasian-american,1,1,law,45,5,25,20,0,5,8,5,6,6,9,6,60,0,0,40,0,0,9,9,9,10,9,7,6,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.18,8,0,0,0,0
male,22,25,european/caucasian-american,european/caucasian-american,1,1,law,35,10,35,10,10,0,9,7,9,8,9,7,60,0,0,40,0,0,9,9,9,10,9,6,7,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.14,7,0,0,0,0
male,22,23,european/caucasian-american,european/caucasian-american,1,1,law,20,20,20,20,10,10,8,7,8,10,7,8,60,0,0,40,0,0,9,9,9,10,9,6,5,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.18,6,1,0,0,0
male,22,21,european/caucasian-american,european/caucasian-american,1,1,law,20,5,25,25,10,15,8,6,6,5,5,5,60,0,0,40,0,0,9,9,9,10,9,6,7,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0,7,1,0,0,0
male,22,23,european/caucasian-american,asian/pacific islander/asian-american,1,1,law,10,25,20,25,5,15,6,9,9,6,8,2,60,0,0,40,0,0,9,9,9,10,9,6,8,10,6,7,6,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.37,7,0,0,1,0
male,22,22,european/caucasian-american,asian/pacific islander/asian-american,1,1,law,15,15,25,20,15,10,6,6,8,4,9,4,60,0,0,40,0,0,9,9,9,10,9,7,9,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.21,8,1,1,0,0
male,22,25,european/caucasian-american,european/caucasian-american,1,1,law,9.09,18.18,27.27,18.18,18.18,9.09,8,7,7,9,6,7,60,0,0,40,0,0,9,9,9,10,9,8,8,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,-0.11,9,0,1,1,1
male,22,26,european/caucasian-american,other,1,1,law,20,10,20,30,10,10,10,10,10,10,10,10,60,0,0,40,0,0,9,9,9,10,9,8,8,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.03,8,0,1,1,1
male,22,26,european/caucasian-american,european/caucasian-american,1,1,law,15,15,15,40,10,5,1,1,1,1,1,,60,0,0,40,0,0,9,9,9,10,9,1,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.65,1,0,0,0,0
male,22,21,asian/pacific islander/asian-american,asian/pacific islander/asian-american,3,5,law,15,20,20,15,15,15,5,8,9,8,5,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.16,10,1,1,1,1
male,22,24,asian/pacific islander/asian-american,european/caucasian-american,3,5,law,45,5,25,20,0,5,5,8,9,6,3,4,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.1,10,0,1,0,0
male,22,25,asian/pacific islander/asian-american,european/caucasian-american,3,5,law,35,10,35,10,10,0,7,9,9,7,9,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.09,10,0,1,0,0
male,22,23,asian/pacific islander/asian-american,european/caucasian-american,3,5,law,20,20,20,20,10,10,4,7,8,8,6,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.05,10,,1,0,0
male,22,21,asian/pacific islander/asian-american,european/caucasian-american,3,5,law,20,5,25,25,10,15,4,6,8,8,6,5,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.17,10,1,1,0,0
male,22,23,asian/pacific islander/asian-american,asian/pacific islander/asian-american,3,5,law,10,25,20,25,5,15,4,7,9,4,3,2,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.51,10,1,1,0,0
male,22,22,asian/pacific islander/asian-american,asian/pacific islander/asian-american,3,5,law,15,15,25,20,15,10,3,6,8,7,8,8,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.52,10,,1,0,0
male,22,25,asian/pacific islander/asian-american,european/caucasian-american,3,5,law,9.09,18.18,27.27,18.18,18.18,9.09,5,8,8,6,7,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.42,10,0,1,1,1
male,22,26,asian/pacific islander/asian-american,other,3,5,law,20,10,20,30,10,10,5,10,10,6,6,6,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.68,10,0,1,1,1
male,22,26,asian/pacific islander/asian-american,european/caucasian-american,3,5,law,15,15,15,40,10,5,6,10,10,10,6,,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.15,10,0,1,1,1
male,23,21,european/caucasian-american,asian/pacific islander/asian-american,1,1,law,15,20,20,15,15,15,7,6,8,7,6,8,30,5,15,40,5,5,9,9,9,9,9,7,8,9,8,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.61,7,0,1,1,1
male,23,24,european/caucasian-american,european/caucasian-american,1,1,law,45,5,25,20,0,5,7,9,7,6,5,7,30,5,15,40,5,5,9,9,9,9,9,9,9,9,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.21,9,0,1,1,1
male,23,25,european/caucasian-american,european/caucasian-american,1,1,law,35,10,35,10,10,0,9,7,9,7,9,7,30,5,15,40,5,5,9,9,9,9,9,7,9,8,8,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.04,7,0,1,0,0
male,23,23,european/caucasian-american,european/caucasian-american,1,1,law,20,20,20,20,10,10,8,10,7,10,7,10,30,5,15,40,5,5,9,9,9,9,9,7,7,7,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.18,8,1,1,1,1
male,23,21,european/caucasian-american,european/caucasian-american,1,1,law,20,5,25,25,10,15,8,5,5,7,7,9,30,5,15,40,5,5,9,9,9,9,9,6,8,6,8,10,10,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.08,7,1,1,1,1
male,23,23,european/caucasian-american,asian/pacific islander/asian-american,1,1,law,10,25,20,25,5,15,8,6,7,8,2,8,30,5,15,40,5,5,9,9,9,9,9,6,8,8,7,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.12,7,0,1,1,1
male,23,22,european/caucasian-american,asian/pacific islander/asian-american,1,1,law,15,15,25,20,15,10,7,8,8,7,7,6,30,5,15,40,5,5,9,9,9,9,9,8,8,9,8,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.46,8,1,1,1,1
male,23,25,european/caucasian-american,european/caucasian-american,1,1,law,9.09,18.18,27.27,18.18,18.18,9.09,8,6,5,6,6,5,30,5,15,40,5,5,9,9,9,9,9,8,8,8,8,8,7,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.4,8,0,1,1,1
male,23,26,european/caucasian-american,other,1,1,law,20,10,20,30,10,10,10,9,8,8,7,7,30,5,15,40,5,5,9,9,9,9,9,7,8,7,8,8,7,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.26,7,0,1,1,1
male,23,26,european/caucasian-american,european/caucasian-american,1,1,law,15,15,15,40,10,5,10,10,10,10,10,,30,5,15,40,5,5,9,9,9,9,9,7,8,7,9,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.17,7,1,1,0,0
male,24,21,latino/hispanic american,asian/pacific islander/asian-american,3,1,law,15,20,20,15,15,15,5,6,7,7,6,6,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,8,0,1,1,1
male,24,24,latino/hispanic american,european/caucasian-american,3,1,law,45,5,25,20,0,5,6,8,7,9,7,8,30,10,20,10,10,20,7,7,7,9,9,10,10,10,10,7,8,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.32,10,1,1,0,0
male,24,25,latino/hispanic american,european/caucasian-american,3,1,law,35,10,35,10,10,0,9,10,10,10,10,10,30,10,20,10,10,20,7,7,7,9,9,6,10,8,6,,,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.14,6,0,1,0,0
male,24,23,latino/hispanic american,european/caucasian-american,3,1,law,20,20,20,20,10,10,6,9,8,9,8,9,30,10,20,10,10,20,7,7,7,9,9,8,8,9,8,8,9,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,9,0,1,0,0
male,24,21,latino/hispanic american,european/caucasian-american,3,1,law,20,5,25,25,10,15,6,7,7,5,4,8,30,10,20,10,10,20,7,7,7,9,9,5,9,9,7,9,5,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.16,5,0,0,0,0
male,24,23,latino/hispanic american,asian/pacific islander/asian-american,3,1,law,10,25,20,25,5,15,5,4,8,8,4,2,30,10,20,10,10,20,7,7,7,9,9,9,7,9,7,9,6,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.35,9,1,1,0,0
male,24,22,latino/hispanic american,asian/pacific islander/asian-american,3,1,law,15,15,25,20,15,10,4,7,7,4,8,5,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,5,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.27,8,0,1,0,0
male,24,25,latino/hispanic american,european/caucasian-american,3,1,law,9.09,18.18,27.27,18.18,18.18,9.09,6,8,8,5,6,7,30,10,20,10,10,20,7,7,7,9,9,9,9,8,9,,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.23,9,0,1,1,1
male,24,26,latino/hispanic american,other,3,1,law,20,10,20,30,10,10,5,10,8,8,5,5,30,10,20,10,10,20,7,7,7,9,9,7,9,8,9,7,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.01,7,0,1,1,1
male,24,26,latino/hispanic american,european/caucasian-american,3,1,law,15,15,15,40,10,5,5,7,7,7,7,,30,10,20,10,10,20,7,7,7,9,9,6,9,9,7,8,,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.24,6,0,1,0,0
male,25,21,european/caucasian-american,asian/pacific islander/asian-american,9,2,business,15,20,20,15,15,15,4,9,7,4,6,4,50,0,30,10,0,10,6,6,8,8,6,7,7,8,8,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.25,7,0,1,0,0
male,25,24,european/caucasian-american,european/caucasian-american,9,2,business,45,5,25,20,0,5,8,7,8,3,6,2,50,0,30,10,0,10,6,6,8,8,6,7,8,7,5,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.73,7,0,1,0,0
male,25,25,european/caucasian-american,european/caucasian-american,9,2,business,35,10,35,10,10,0,8,10,10,7,9,9,50,0,30,10,0,10,6,6,8,8,6,7,6,6,6,6,6,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,-0.3,6,0,1,0,0
male,25,23,european/caucasian-american,european/caucasian-american,9,2,business,20,20,20,20,10,10,5,10,8,4,8,2,50,0,30,10,0,10,6,6,8,8,6,6,6,7,7,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.37,6,0,1,0,0
male,25,21,european/caucasian-american,european/caucasian-american,9,2,business,20,5,25,25,10,15,5,6,7,5,7,8,50,0,30,10,0,10,6,6,8,8,6,5,8,7,7,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.06,6,0,0,1,0
male,25,23,european/caucasian-american,asian/pacific islander/asian-american,9,2,business,10,25,20,25,5,15,3,7,6,1,1,1,50,0,30,10,0,10,6,6,8,8,6,6,6,8,8,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.19,6,0,1,0,0
male,25,22,european/caucasian-american,asian/pacific islander/asian-american,9,2,business,15,15,25,20,15,10,4,8,7,4,5,4,50,0,30,10,0,10,6,6,8,8,6,8,8,8,6,6,6,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.59,7,0,1,0,0
male,25,25,european/caucasian-american,european/caucasian-american,9,2,business,9.09,18.18,27.27,18.18,18.18,9.09,6,8,8,5,6,7,50,0,30,10,0,10,6,6,8,8,6,8,7,7,7,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.28,7,0,1,1,1
male,25,26,european/caucasian-american,other,9,2,business,20,10,20,30,10,10,8,9,9,7,6,5,50,0,30,10,0,10,6,6,8,8,6,6,6,7,8,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.42,6,0,1,1,1
male,25,26,european/caucasian-american,european/caucasian-american,9,2,business,15,15,15,40,10,5,5,10,6,4,6,,50,0,30,10,0,10,6,6,8,8,6,,8,7,7,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.15,6,0,0,0,0
male,30,21,european/caucasian-american,asian/pacific islander/asian-american,1,1,political science,15,20,20,15,15,15,7,6,7,4,6,7,35,15,25,10,5,10,7,7,6,8,4,3,6,7,5,8,7,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.34,2,0,0,1,0
male,30,24,european/caucasian-american,european/caucasian-american,1,1,political science,45,5,25,20,0,5,7,5,9,6,7,9,35,15,25,10,5,10,7,7,6,8,4,5,3,4,3,5,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.6,4,0,0,1,0
male,30,25,european/caucasian-american,european/caucasian-american,1,1,political science,35,10,35,10,10,0,8,9,10,7,7,9,35,15,25,10,5,10,7,7,6,8,4,6,3,5,4,5,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,-0.26,2,0,0,0,0
male,30,23,european/caucasian-american,european/caucasian-american,1,1,political science,20,20,20,20,10,10,7,10,10,7,10,5,35,15,25,10,5,10,7,7,6,8,4,7,6,3,5,6,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.35,6,0,1,0,0
male,30,21,european/caucasian-american,european/caucasian-american,1,1,political science,20,5,25,25,10,15,6,6,8,5,5,6,35,15,25,10,5,10,7,7,6,8,4,2,3,4,4,5,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,-0.05,3,0,0,1,0
male,30,23,european/caucasian-american,asian/pacific islander/asian-american,1,1,political science,10,25,20,25,5,15,8,8,8,8,3,4,35,15,25,10,5,10,7,7,6,8,4,5,6,8,4,5,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.47,3,0,0,1,0
male,30,22,european/caucasian-american,asian/pacific islander/asian-american,1,1,political science,15,15,25,20,15,10,7,7,8,7,7,7,35,15,25,10,5,10,7,7,6,8,4,7,6,5,4,4,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.31,5,0,0,1,0
male,30,25,european/caucasian-american,european/caucasian-american,1,1,political science,9.09,18.18,27.27,18.18,18.18,9.09,6,7,8,5,7,7,35,15,25,10,5,10,7,7,6,8,4,6,4,7,5,6,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.05,4,0,0,1,0
male,30,26,european/caucasian-american,other,1,1,political science,20,10,20,30,10,10,6,8,9,6,6,6,35,15,25,10,5,10,7,7,6,8,4,8,6,7,8,6,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.21,8,0,1,1,1
male,30,26,european/caucasian-american,european/caucasian-american,1,1,political science,15,15,15,40,10,5,5,10,8,6,9,,35,15,25,10,5,10,7,7,6,8,4,7,7,4,3,4,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.41,3,0,0,1,0
male,27,21,european/caucasian-american,asian/pacific islander/asian-american,8,8,business,15,20,20,15,15,15,4,9,7,6,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,5,6,8,6,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.5,7,0,0,0,0
male,27,24,european/caucasian-american,european/caucasian-american,8,8,business,45,5,25,20,0,5,5,8,7,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,7,0,1,0,0
male,27,25,european/caucasian-american,european/caucasian-american,8,8,business,35,10,35,10,10,0,7,9,9,8,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,4,5,6,4,6,4,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.29,5,0,0,0,0
male,27,23,european/caucasian-american,european/caucasian-american,8,8,business,20,20,20,20,10,10,5,9,9,5,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,6,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.15,7,0,0,0,0
male,27,21,european/caucasian-american,european/caucasian-american,8,8,business,20,5,25,25,10,15,5,5,7,6,7,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,5,6,5,5,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,6,0,0,1,0
male,27,23,european/caucasian-american,asian/pacific islander/asian-american,8,8,business,10,25,20,25,5,15,4,8,9,2,8,3,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,7,8,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.03,7,0,0,0,0
male,27,22,european/caucasian-american,asian/pacific islander/asian-american,8,8,business,15,15,25,20,15,10,5,7,8,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,8,7,6,7,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.08,7,0,1,0,0
male,27,25,european/caucasian-american,european/caucasian-american,8,8,business,9.09,18.18,27.27,18.18,18.18,9.09,5,6,7,4,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,9,8,8,8,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.17,7,0,1,1,1
male,27,26,european/caucasian-american,other,8,8,business,20,10,20,30,10,10,6,7,8,7,9,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.1,7,0,0,1,0
male,27,26,european/caucasian-american,european/caucasian-american,8,8,business,15,15,15,40,10,5,5,6,6,4,5,,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,6,6,6,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,7,0,0,0,0
male,28,21,european/caucasian-american,asian/pacific islander/asian-american,1,1,money,15,20,20,15,15,15,7,6,8,9,8,8,50,0,25,10,0,15,10,6,10,10,10,7,7,8,8,8,9,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.28,6.5,0,1,1,1
male,28,24,european/caucasian-american,european/caucasian-american,1,1,money,45,5,25,20,0,5,7,6,8,9,4,5,50,0,25,10,0,15,10,6,10,10,10,8,6,9,9,8,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.11,8,0,1,1,1
male,28,25,european/caucasian-american,european/caucasian-american,1,1,money,35,10,35,10,10,0,9,9,9,9,9,9,50,0,25,10,0,15,10,6,10,10,10,7,7,6,8,7,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.15,7,0,1,0,0
male,28,23,european/caucasian-american,european/caucasian-american,1,1,money,20,20,20,20,10,10,9,8,10,10,7,8,50,0,25,10,0,15,10,6,10,10,10,7,7,7,10,9,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.47,8,0,1,1,1
male,28,21,european/caucasian-american,european/caucasian-american,1,1,money,20,5,25,25,10,15,7,5,7,8,7,9,50,0,25,10,0,15,10,6,10,10,10,5,9,9,9,9,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.13,7,0,1,1,1
male,28,23,european/caucasian-american,asian/pacific islander/asian-american,1,1,money,10,25,20,25,5,15,7,6,8,8,6,9,50,0,25,10,0,15,10,6,10,10,10,6,7,7,6,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.46,6,0,1,1,1
male,28,22,european/caucasian-american,asian/pacific islander/asian-american,1,1,money,15,15,25,20,15,10,6,6,8,8,8,6,50,0,25,10,0,15,10,6,10,10,10,9,7,9,9,9,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.34,9,0,1,1,1
male,28,25,european/caucasian-american,european/caucasian-american,1,1,money,9.09,18.18,27.27,18.18,18.18,9.09,8,8,5,9,8,9,50,0,25,10,0,15,10,6,10,10,10,8,7,8,10,8,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.47,8,0,1,1,1
male,28,26,european/caucasian-american,other,1,1,money,20,10,20,30,10,10,8,5,5,6,5,5,50,0,25,10,0,15,10,6,10,10,10,6,6,6,7,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.35,6,0,1,1,1
male,28,26,european/caucasian-american,european/caucasian-american,1,1,money,15,15,15,40,10,5,9,9,9,9,9,9,50,0,25,10,0,15,10,6,10,10,10,7,7,7,7,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.49,7,0,1,1,1
male,24,21,european/caucasian-american,asian/pacific islander/asian-american,1,1,finance,15,20,20,15,15,15,5,6,6,8,10,8,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.36,6,0,0,1,0
